Subject,Start Date,Start Time,End Date,End Time,All day event,Description,Show time as
Saturday of Pentecost 26,15/11/2008,,,,TRUE,,3
Pentecost 27 [3] Green / SPB Trinity 26 (Second Sunday before Advent),16/11/2008,,,,TRUE,,3
"Margaret of Scotland, 1093 [4] White (translated from 16 November)",17/11/2008,,,,TRUE,,3
"Fergus, Bishop, c.750 [6] White",18/11/2008,,,,TRUE,,3
"Hilda of Whitby, 680 and Hugh of Lincoln, Bishop, 1200 [6] White (translated from 17 November)",19/11/2008,,,,TRUE,,3
Thursday of Pentecost 27,20/11/2008,,,,TRUE,,3
"Columban, Bishop, 615 [6] White",21/11/2008,,,,TRUE,,3
"Cecilia, Martyr, c.230 [6] White",22/11/2008,,,,TRUE,,3
The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent),23/11/2008,,,,TRUE,,3
"Lucy Menzies, 1954 [6] White",24/11/2008,,,,TRUE,,3
"Clement of Rome, Bishop and Martyr, c.100 [6] Red (translated from 23 November)",25/11/2008,,,,TRUE,,3
Wednesday after the Last Sunday after Pentecost,26/11/2008,,,,TRUE,,3
Thursday after the Last Sunday after Pentecost,27/11/2008,,,,TRUE,,3
Friday after the Last Sunday after Pentecost,28/11/2008,,,,TRUE,,3
Saturday after the Last Sunday after Pentecost,29/11/2008,,,,TRUE,,3
,,,,,,,3
,,,,,,,3
,,,,,,,3
